,Unnamed: 0,track_uri,track_id,track_name,album_release_date,track_year,popular_year,Top100
752,752,spotify:track:6n9yCXvLhnYMgJIiIcMu7D,6n9yCXvLhnYMgJIiIcMu7D,Rockstar,2005-09-26,2005,2007,Y
753,753,spotify:track:1MBM7CyZbwJpVbbZJnHHRg,1MBM7CyZbwJpVbbZJnHHRg,Summer Love,2006-09-12,2006,2007,Y
754,754,spotify:track:5lUTzPuiloBHm1qEaJcJfF,5lUTzPuiloBHm1qEaJcJfF,Candyman,2006-08-14,2006,2007,Y
755,755,spotify:track:1iOJQhxKSJ7dg3Dk03yPnl,1iOJQhxKSJ7dg3Dk03yPnl,U + Ur Hand,2006-04-04,2006,2007,Y
756,756,spotify:track:265Anh9hGoozFigjUVLUeD,265Anh9hGoozFigjUVLUeD,New Shoes,2007-01-30,2007,2007,Y
757,757,spotify:track:0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,Bubbly,2007-01-01,2007,2007,Y
758,758,spotify:track:2RqZFOLOnzVmHUX7ZMcaES,2RqZFOLOnzVmHUX7ZMcaES,Let It Go,2007-01-01,2007,2007,Y
759,759,spotify:track:2HWWNoWEEEECwZhAiLg7ib,2HWWNoWEEEECwZhAiLg7ib,Beautiful Liar,2007-05-29,2007,2007,Y
760,760,spotify:track:6BqWhxll86CGGE6WxgdRqG,6BqWhxll86CGGE6WxgdRqG,Golden Skans,2007,2007,2007,Y
761,761,spotify:track:4LjfIjS8iweFCPdKxLnEoV,4LjfIjS8iweFCPdKxLnEoV,Let Me Think About It,2013-05-03,2013,2007,Y
762,762,spotify:track:358bOvBiZCS9fRzNYosw6c,358bOvBiZCS9fRzNYosw6c,Like a Boy,2006,2006,2007,Y
763,763,spotify:track:0wG4gampO24nC7VKm5pxjg,0wG4gampO24nC7VKm5pxjg,She's So Lovely,2007-09-17,2007,2007,Y
764,764,spotify:track:6TlRNJaezOdzdECnQeRuMM,6TlRNJaezOdzdECnQeRuMM,Bed,2007-01-01,2007,2007,Y
765,765,spotify:track:4UPcXTh26ilb7owtuyHqNI,4UPcXTh26ilb7owtuyHqNI,Keep Holding On,2007-04-17,2007,2007,Y
766,766,spotify:track:6yLX8QnxlnEqZfs3YKCfjF,6yLX8QnxlnEqZfs3YKCfjF,Tears Dry On Their Own,2006-10-27,2006,2007,Y
767,767,spotify:track:2a03afRiyAbNAleOByVju4,2a03afRiyAbNAleOByVju4,Get It Shawty,2007-01-01,2007,2007,Y
768,768,spotify:track:4V2F0DZrAXOWq9hkwMMG3x,4V2F0DZrAXOWq9hkwMMG3x,Lost Without U,2006-01-01,2006,2007,Y
769,769,spotify:track:6oUGAx0vkBcnGzYkvw0ZsA,6oUGAx0vkBcnGzYkvw0ZsA,Shortie Like Mine (feat. Chris Brown & Johntá Austin),2006-12-18,2006,2007,Y
770,770,spotify:track:1IYaMVfidzSfvCUZYXhsU1,1IYaMVfidzSfvCUZYXhsU1,Party Like A Rock Star,2007-01-01,2007,2007,Y
771,771,spotify:track:2elA6JLRaQ6iB7hxiuTKN4,2elA6JLRaQ6iB7hxiuTKN4,I Tried,2007,2007,2007,Y
772,772,spotify:track:6GIrIt2M39wEGwjCQjGChX,6GIrIt2M39wEGwjCQjGChX,The Great Escape,2007-08-31,2007,2007,Y
773,773,spotify:track:0mYoKqA23wUUj7BTEgNzjg,0mYoKqA23wUUj7BTEgNzjg,Shawty (feat. T Pain),2007-08-06,2007,2007,Y
774,774,spotify:track:0YkJU6TjjwzsVXUPRIO0DB,0YkJU6TjjwzsVXUPRIO0DB,Make Me Better,2007-01-01,2007,2007,Y
775,775,spotify:track:7dzUZec5MnWMyQnk5klnKR,7dzUZec5MnWMyQnk5klnKR,Grace Kelly,2007-02-05,2007,2007,Y
776,776,spotify:track:4JPCdSaqs9dJd7RatFSHww,4JPCdSaqs9dJd7RatFSHww,Make It Rain,2006-11-14,2006,2007,Y
777,777,spotify:track:5rTIpPWeO0IL4HWlGWrz5G,5rTIpPWeO0IL4HWlGWrz5G,Brianstorm,2007-04-24,2007,2007,Y
778,778,spotify:track:1pLdjo3lOBbMaoR4ZpybFH,1pLdjo3lOBbMaoR4ZpybFH,Promise,2006,2006,2007,Y
779,779,spotify:track:0U969xYNlAyfzi8P1TaO7u,0U969xYNlAyfzi8P1TaO7u,Wait for You,2007-03-23,2007,2007,Y
780,780,spotify:track:5Yaw45Q7W0irDbTVN5LOVs,5Yaw45Q7W0irDbTVN5LOVs,Heartbroken - Edit,2017-03-10,2017,2007,Y
781,781,spotify:track:68Zq7PMcPIQE8ol1x3gAqw,68Zq7PMcPIQE8ol1x3gAqw,The Way I Live - Main Explicit,2006-01-01,2006,2007,Y
782,782,spotify:track:1zyqZONW985Cs4osz9wlsu,1zyqZONW985Cs4osz9wlsu,On the Hotline - Amended Version,2007,2007,2007,Y
783,783,spotify:track:0AA6zq5ArZ1sSH7VIMi4NK,0AA6zq5ArZ1sSH7VIMi4NK,This Is Why I'm Hot,2007-01-01,2007,2007,Y
784,784,spotify:track:5qhlC4Rzals34zxovrPzKp,5qhlC4Rzals34zxovrPzKp,Ice Box,2006-12-26,2006,2007,Y
785,785,spotify:track:1GV98LUEVk1U3LWAkX2Apw,1GV98LUEVk1U3LWAkX2Apw,Here (In Your Arms),2006-08-08,2006,2007,Y
786,786,spotify:track:6ajyEEzWZbw8ycDcJAN099,6ajyEEzWZbw8ycDcJAN099,Cupid's Chokehold / Breakfast in America - Radio Mix,2007-01-02,2007,2007,Y
787,787,spotify:track:6SmPPtaMnfxgz5duA6t9Cu,6SmPPtaMnfxgz5duA6t9Cu,Throw Some D's,2007-01-01,2007,2007,Y
788,788,spotify:track:4liGjmhCupa7RP9JaQELYx,4liGjmhCupa7RP9JaQELYx,"Sweetest Girl (Dollar Bill) (feat. Akon, Lil' Wayne & Niia)",2007-08-14,2007,2007,Y
789,789,spotify:track:00cxhG668jV6gU6VK2FUVI,00cxhG668jV6gU6VK2FUVI,Acceptable in the 80's,2007-06-18,2007,2007,Y
790,790,spotify:track:3LGeYNY9aWQuBJovOOowqm,3LGeYNY9aWQuBJovOOowqm,Outta My System (feat. T-Pain & Johntá Austin),2006-12-18,2006,2007,Y
791,791,spotify:track:5iyE2d4U3Vc5cqY9mPTlpy,5iyE2d4U3Vc5cqY9mPTlpy,LoveStoned / I Think She Knows (Interlude),2006-09-12,2006,2007,Y
792,792,spotify:track:1lHXlGlve5Zx8tXLhyjDwM,1lHXlGlve5Zx8tXLhyjDwM,Makes Me Wonder,2007-01-01,2007,2007,Y
793,793,spotify:track:3Cn1FSSTXeQ7hCfrbizrD0,3Cn1FSSTXeQ7hCfrbizrD0,Last Night,2007-01-01,2007,2007,Y
794,794,spotify:track:6DbqCKweKwVkHgRv1CI53D,6DbqCKweKwVkHgRv1CI53D,"Pop, Lock & Drop It - Video Edit",2006,2006,2007,Y
795,795,spotify:track:36Hwcla06Q5BCr59CL0sBp,36Hwcla06Q5BCr59CL0sBp,Ayo Technology,2007-01-01,2007,2007,Y
796,796,spotify:track:3RGyFugqjQjlL8XX0NW8dZ,3RGyFugqjQjlL8XX0NW8dZ,We Fly High,2006-11-07,2006,2007,Y
797,797,spotify:track:06Vw2ZOhalTwEw4PhoGRSX,06Vw2ZOhalTwEw4PhoGRSX,Proper Education - Radio Edit,2007-01-01,2007,2007,Y
798,798,spotify:track:7BbZiTZdEF7enOkY6BmUV2,7BbZiTZdEF7enOkY6BmUV2,Home,2007-11-05,2007,2007,Y
799,799,spotify:track:37pFLuNVnAJQL9ysRoKTdy,37pFLuNVnAJQL9ysRoKTdy,Your Love Alone Is Not Enough (feat. Nina Persson),2007-05-07,2007,2007,Y
800,800,spotify:track:0CAfXk7DXMnon4gLudAp7J,0CAfXk7DXMnon4gLudAp7J,Low (feat. T-Pain),2008-03-17,2008,2008,Y
801,801,spotify:track:005lwxGU1tms6HGELIcUv9,005lwxGU1tms6HGELIcUv9,I Kissed A Girl,2008-06-17,2008,2008,Y
802,802,spotify:track:3goSVuTt3fDYDP6kRnFwuL,3goSVuTt3fDYDP6kRnFwuL,Take A Bow,2008-06-02,2008,2008,Y
803,803,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,6IwKcFdiRQZOWeYNhUiWIv,No One,2007-11-09,2007,2008,Y
804,804,spotify:track:6ucR4KfvsBFWCMVFDvyKKl,6ucR4KfvsBFWCMVFDvyKKl,Apologize,2007-04-02,2007,2008,Y
805,805,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,34ceTg8ChN5HjrqiIYCn9Q,Miss Independent,2008-01-01,2008,2008,Y
806,806,spotify:track:5Lgcn7u07bHuqbOtXkN62u,5Lgcn7u07bHuqbOtXkN62u,With You,2007-11-06,2007,2008,Y
807,807,spotify:track:26NX1wPt1TRCH536yocd6i,26NX1wPt1TRCH536yocd6i,If I Were a Boy,2008-11-14,2008,2008,Y
808,808,spotify:track:1mea3bSkSGXuIRvnydlB5b,1mea3bSkSGXuIRvnydlB5b,Viva La Vida,2008-05-26,2008,2008,Y
809,809,spotify:track:5TRPicyLGbAF2LGBFbHGvO,5TRPicyLGbAF2LGBFbHGvO,Flashing Lights,2007-09-11,2007,2008,Y
810,810,spotify:track:0ntQJM78wzOLVeCUAW7Y45,0ntQJM78wzOLVeCUAW7Y45,Sex on Fire,2008-09-23,2008,2008,Y
811,811,spotify:track:6TfBA04WJ3X1d1wXhaCFVT,6TfBA04WJ3X1d1wXhaCFVT,"You're Gonna Go Far, Kid",2008-06-17,2008,2008,Y
812,812,spotify:track:0ByMNEPAPpOR5H69DVrTNy,0ByMNEPAPpOR5H69DVrTNy,Don't Stop The Music,2008-06-02,2008,2008,Y
813,813,spotify:track:1jJci4qxiYcOHhQR247rEU,1jJci4qxiYcOHhQR247rEU,Kids,2007-12-14,2007,2008,Y
814,814,spotify:track:1ixbwbeBi5ufN4noUKmW5a,1ixbwbeBi5ufN4noUKmW5a,Paper Planes,2007-08-20,2007,2008,Y
815,815,spotify:track:0JiY190vktuhSGN6aqJdrt,0JiY190vktuhSGN6aqJdrt,So What,2008-10-24,2008,2008,Y
816,816,spotify:track:3NZJlJemX3mzjf56MqC5ML,3NZJlJemX3mzjf56MqC5ML,Forever,2008-04-29,2008,2008,Y
817,817,spotify:track:5VGlqQANWDKJFl0MBG3sg2,5VGlqQANWDKJFl0MBG3sg2,Use Somebody,2008-09-23,2008,2008,Y
818,818,spotify:track:4fixebDZAVToLbUCuEloa2,4fixebDZAVToLbUCuEloa2,Womanizer,2008-12-02,2008,2008,Y
819,819,spotify:track:4iz9lGMjU1lXS51oPmUmTe,4iz9lGMjU1lXS51oPmUmTe,Homecoming,2007-09-11,2007,2008,Y
820,820,spotify:track:2VOomzT6VavJOGBeySqaMc,2VOomzT6VavJOGBeySqaMc,Disturbia,2008-06-02,2008,2008,Y
821,821,spotify:track:3jlbL2OTD5YmIunYzgQTAN,3jlbL2OTD5YmIunYzgQTAN,Live Your Life,2008-09-07,2008,2008,Y
822,822,spotify:track:66TRwr5uJwPt15mfFkzhbi,66TRwr5uJwPt15mfFkzhbi,Crank That (Soulja Boy),2007-01-01,2007,2008,Y
823,823,spotify:track:1sTsuZTdANkiFd7T34H3nb,1sTsuZTdANkiFd7T34H3nb,Human,2008-11-18,2008,2008,Y
824,824,spotify:track:28IEbk5a7twNTbUEvWslUb,28IEbk5a7twNTbUEvWslUb,Paralyzer,2007-01-01,2007,2008,Y
825,825,spotify:track:3Pzh926pXggbMe2ZpXyMV7,3Pzh926pXggbMe2ZpXyMV7,Ain't No Rest for the Wicked,2009-03-24,2009,2008,Y
826,826,spotify:track:3aQz0z86zrKjd1mcZlonxE,3aQz0z86zrKjd1mcZlonxE,Infinity 2008 - Klaas Vocal Edit,2008-05-07,2008,2008,Y
827,827,spotify:track:4ZPdLEztrlZqbJkgHNw54L,4ZPdLEztrlZqbJkgHNw54L,Good Life,2007-09-11,2007,2008,Y
828,828,spotify:track:4NOZ35Dhucr6UlVyLOtktd,4NOZ35Dhucr6UlVyLOtktd,Dangerous,2008-01-01,2008,2008,Y
829,829,spotify:track:1IAzD1muglOxOcPbUHs70R,1IAzD1muglOxOcPbUHs70R,Whatever You Like,2008-09-07,2008,2008,Y
830,830,spotify:track:3B3eOgLJSqPEA0RfboIQVM,3B3eOgLJSqPEA0RfboIQVM,Skinny Love,2008-02-19,2008,2008,Y
831,831,spotify:track:5rX6C5QVvvZB7XckETNych,5rX6C5QVvvZB7XckETNych,All Summer Long,2007-10-09,2007,2008,Y
832,832,spotify:track:4E6cwWJWZw2zWf7VFbH7wf,4E6cwWJWZw2zWf7VFbH7wf,Love Song,2007-07-03,2007,2008,Y
833,833,spotify:track:3wKKkGVn7cVSfgPeYYIiXG,3wKKkGVn7cVSfgPeYYIiXG,Kiss Kiss (feat. T-Pain),2007-11-06,2007,2008,Y
834,834,spotify:track:4LloVtxNZpeh7q7xdi1DQc,4LloVtxNZpeh7q7xdi1DQc,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",2008,2008,2008,Y
835,835,spotify:track:5j0McHPthKpOXRr3fBq8M0,5j0McHPthKpOXRr3fBq8M0,Love in This Club (feat. Young Jeezy),2008-05-27,2008,2008,Y
836,836,spotify:track:4P7VFiaZb3xrXoqGwZXC3J,4P7VFiaZb3xrXoqGwZXC3J,Lollipop,2008-06-10,2008,2008,Y
837,837,spotify:track:1jUA4rb6ZCv4gby4YU53xq,1jUA4rb6ZCv4gby4YU53xq,No Air (feat. Chris Brown),2007-11-20,2007,2008,Y
838,838,spotify:track:7iu0WYLdo4yksKf3seaxzI,7iu0WYLdo4yksKf3seaxzI,Hate That I Love You,2008-06-02,2008,2008,Y
839,839,spotify:track:1oHClQEgDmmbcEx12Kc5nZ,1oHClQEgDmmbcEx12Kc5nZ,4 Minutes (feat. Justin Timberlake & Timbaland),2009-09-18,2009,2008,Y
840,840,spotify:track:21pySLskKIKrhDziCX5ojQ,21pySLskKIKrhDziCX5ojQ,When I Grow Up,2008-09-23,2008,2008,Y
841,841,spotify:track:56pHllZT7QOacB0bP56ofx,56pHllZT7QOacB0bP56ofx,Chasing Pavements,2008-01-28,2008,2008,Y
842,842,spotify:track:1y4eb6hmAvsqlDOl3fx9kk,1y4eb6hmAvsqlDOl3fx9kk,Hot N Cold,2008-06-17,2008,2008,Y
843,843,spotify:track:3pxCXv0NACYfYnLjFcQW5D,3pxCXv0NACYfYnLjFcQW5D,Addicted,2008-01-01,2008,2008,Y
844,844,spotify:track:2aEuXA1KswHlCGPOuPmCOW,2aEuXA1KswHlCGPOuPmCOW,Touch My Body,2008-04-15,2008,2008,Y
845,845,spotify:track:6ScJMrlpiLfZUGtWp4QIVt,6ScJMrlpiLfZUGtWp4QIVt,A Milli,2008-06-10,2008,2008,Y
846,846,spotify:track:2VEsmoek0sol9MnJFyoG9e,2VEsmoek0sol9MnJFyoG9e,Burnin' Up,2008-08-12,2008,2008,Y
847,847,spotify:track:1uigwk5hNV84zRd5YQQRTk,1uigwk5hNV84zRd5YQQRTk,Pocketful of Sunshine,2007-04-27,2007,2008,Y
848,848,spotify:track:5dANgSy7v091dhiPnEXNrf,5dANgSy7v091dhiPnEXNrf,Put On,2008-01-01,2008,2008,Y
849,849,spotify:track:0F2BxpbxH8Yc3pLub48hrb,0F2BxpbxH8Yc3pLub48hrb,Pjanoo - Radio Edit,2008-08-29,2008,2008,Y
850,850,spotify:track:5619Ojc6t9evEEs3B7Drhe,5619Ojc6t9evEEs3B7Drhe,Shake It,2007-09-18,2007,2008,Y
851,851,spotify:track:3AydAydLzyyZutA0375XIz,3AydAydLzyyZutA0375XIz,A-Punk,2008-01-29,2008,2008,Y
852,852,spotify:track:6pTg4H8juKV9iSzrcVUbM3,6pTg4H8juKV9iSzrcVUbM3,Dance Wiv Me - Radio Edit,2011-01-01,2011,2008,Y
853,853,spotify:track:4wCD0qOFNRu1Q6O3N6ycm4,4wCD0qOFNRu1Q6O3N6ycm4,Crush,2008-11-11,2008,2008,Y
854,854,spotify:track:3AjyOYxBv8bByfBtG5o9dP,3AjyOYxBv8bByfBtG5o9dP,See You Again,2007-06-26,2007,2008,Y
855,855,spotify:track:0rFOs9paloAvEtzwDX1Kmc,0rFOs9paloAvEtzwDX1Kmc,Bubbly,2007-01-01,2007,2008,Y
856,856,spotify:track:2iXBZ32Fz5VDCLeE0JIdX5,2iXBZ32Fz5VDCLeE0JIdX5,Better in Time,2007,2007,2008,Y
857,857,spotify:track:2PTvik6EqPAIYOclAB3SU8,2PTvik6EqPAIYOclAB3SU8,All I Ever Wanted - Radio Edit,2008-01-15,2008,2008,Y
858,858,spotify:track:1ZqHjApl3pfzwjweTfMi0g,1ZqHjApl3pfzwjweTfMi0g,Violet Hill,2008-05-26,2008,2008,Y
859,859,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,1ARJhjuI6TNYZCxYygFQ4F,Right Now (Na Na Na),2008-01-01,2008,2008,Y
860,860,spotify:track:3LN41NUdHkyNqQhi9gExMm,3LN41NUdHkyNqQhi9gExMm,Hypnotized (feat. Akon),2007-08-06,2007,2008,Y
861,861,spotify:track:0OYcEfskah1egYHjYRvbg1,0OYcEfskah1egYHjYRvbg1,Shadow of the Day,2007-05-14,2007,2008,Y
862,862,spotify:track:5Nr1ZcH9PGTiQdGl9HCCS1,5Nr1ZcH9PGTiQdGl9HCCS1,Now You're Gone (feat. DJ Mental Theo's Bazzheadz) - Video Edit,2008-01-15,2008,2008,Y
863,863,spotify:track:1kxeWHF9PrCVZHvVskv8lg,1kxeWHF9PrCVZHvVskv8lg,Love Lockdown,2008-11-24,2008,2008,Y
864,864,spotify:track:6AdLyvisRKHLAwARaZMGr6,6AdLyvisRKHLAwARaZMGr6,Take You There,2008-03-11,2008,2008,Y
865,865,spotify:track:1q51MejmtLKEv8mABG8XRE,1q51MejmtLKEv8mABG8XRE,Sexy Can I,2008-04-08,2008,2008,Y
866,866,spotify:track:5k3VjTwIsOjQ2woGz3Yx71,5k3VjTwIsOjQ2woGz3Yx71,Can't Help but Wait,2007-10-01,2007,2008,Y
867,867,spotify:track:5IaR621NoOM6i5KTcuNRHM,5IaR621NoOM6i5KTcuNRHM,Hallelujah,2009,2009,2008,Y
868,868,spotify:track:3tSuRiNgJmMqmYR23dCqnR,3tSuRiNgJmMqmYR23dCqnR,I Hate This Part,2008-09-23,2008,2008,Y
869,869,spotify:track:4AFwnrH5atiJoAd5xS5QtR,4AFwnrH5atiJoAd5xS5QtR,The Man Who Can't Be Moved,2008-07-14,2008,2008,Y
870,870,spotify:track:5o4W6yWSJD9e9Ea8YC9WjF,5o4W6yWSJD9e9Ea8YC9WjF,One Step At a Time,2007-11-20,2007,2008,Y
871,871,spotify:track:7dltD9eEX7X1zk8JJ9BS0e,7dltD9eEX7X1zk8JJ9BS0e,Superstar (feat. Matthew Santos),2007-01-01,2007,2008,Y
872,872,spotify:track:2fywBLXK9GQi8YR8C8d3c4,2fywBLXK9GQi8YR8C8d3c4,Fall for You,2008-05-13,2008,2008,Y
873,873,spotify:track:2EvwLVrnYbCZEG6Kx5DCRy,2EvwLVrnYbCZEG6Kx5DCRy,Piece of Me,2007-10-25,2007,2008,Y
874,874,spotify:track:2XbfY2O2v3xwedUJ0J2kkr,2XbfY2O2v3xwedUJ0J2kkr,Closer,2008-01-01,2008,2008,Y
875,875,spotify:track:383B8ksM58jbV3HbiRJo0K,383B8ksM58jbV3HbiRJo0K,Say Hey (I Love You) (feat. Cherine Tanya Anderson),2008-09-09,2008,2008,Y
876,876,spotify:track:1wva1IlWLDNLgwipUWcmjy,1wva1IlWLDNLgwipUWcmjy,Sensual Seduction,2007-01-01,2007,2008,Y
877,877,spotify:track:3wkNK8tJZ2stygNJm8RCRD,3wkNK8tJZ2stygNJm8RCRD,I Luv Your Girl,2007-01-01,2007,2008,Y
878,878,spotify:track:0uybt73QFXaLCoxuVf6fhm,0uybt73QFXaLCoxuVf6fhm,It's Not My Time,2008-01-01,2008,2008,Y
879,879,spotify:track:5AKQ1JHezaXDmN5SyMSpEr,5AKQ1JHezaXDmN5SyMSpEr,Fascination,2008-01-01,2008,2008,Y
